"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-03-31,93948,"82604","WY","Casper","Natrona","Casper",3951,203442,0.00470146673909823,0.0142534511897818,0.0256511086239753,0.0351955244401467,0.0101769671476308,"2018-03","2018-Q1",203442,0,"2018-03"
2018-03-31,81290,"53210","WI","Milwaukee","Milwaukee","Milwaukee",3952,74890,0.00143080646671035,0.025174193371754,0.028200340490966,0.0348109157691505,-0.0467410529231613,"2007-03","2007-Q1",126811,-0.409436089929107,"2002-01"
2018-03-31,100459,"99801","AK","Juneau","Juneau","Juneau",3953,389857,0.00500625136950105,0.0261663104475726,0.0441908302487157,0.0286582863970177,0.0245700892293756,"2018-03","2018-Q1",389857,0,"2018-03"
2018-03-31,99754,"98367","WA","Bremerton","Kitsap","Port Orchard",3954,357272,0.00286032679023054,0.0119873102198051,0.0924446319857876,0.0761648173489071,0.0167291059564654,"2018-03","2018-Q1",357272,0,"2018-03"
2018-03-31,96983,"92673","CA","Los Angeles-Long Beach-Anaheim","Orange","San Clemente",3955,924973,0.00268510649368669,0.014566306859875,0.0716534183266194,0.0509225702543663,0.0203164365241479,"2006-05","2006-Q2",953477,-0.0298947955745131,"2005-09"
2018-03-31,76417,"42718","KY","Campbellsville","Taylor","Campbellsville",3956,107149,0.0022074022803588,0.0108110147826005,0.0619431312500619,0.0433231751084342,0.0194360160301641,"2018-03","2018-Q1",107149,0,"2018-03"
2018-03-31,72100,"32605","FL","Gainesville","Alachua","Gainesville",3957,179850,0.005568787949948,0.0154820787316214,0.0703191020864825,0.075079083277297,-0.0013806175666321,"2006-10","2006-Q4",204896,-0.122237622989224,"2005-07"
2018-03-31,89952,"73127","OK","Oklahoma City","Oklahoma","Oklahoma City",3958,109633,-0.00045585915775462,0.00476570161209022,0.0148666537069436,0.04625198965805,0.0181031545574035,"2017-06","2017-Q2",109882,-0.002266067235762,"2017-06"
2018-03-31,78049,"46236","IN","Indianapolis","Marion","Lawrence",3959,197891,0.0133342209158828,0.0466159289601591,0.0667288369485532,0.0569889113510056,0.0116336936573269,"2018-03","2018-Q1",197891,0,"2018-03"
2018-03-31,79499,"49006","MI","Kalamazoo","Kalamazoo","Kalamazoo",3960,133329,0.018618402958164,0.0497850495252193,0.110889851691385,0.0883214916601136,0.0169538074750486,"2018-03","2018-Q1",133329,0,"2018-03"
2018-03-31,82229,"55378","MN","Minneapolis-St Paul","Scott","Savage",3961,299236,0.0145175179858554,0.033719664910614,0.0985531827409863,0.066846559522779,0.0211875286899146,"2018-03","2018-Q1",299236,0,"2018-03"
2018-03-31,84503,"60452","IL","Chicago","Cook","Oak Forest",3962,183324,0.00227984713542948,0.0156735643646638,0.0996317045958948,0.0387277471281748,-0.0153272454920569,"2007-02","2007-Q1",234133,-0.217009135833052,"2003-11"
2018-03-31,75576,"40222","KY","Louisville/Jefferson County","Jefferson","Louisville",3963,255705,0.00678790933180041,0.0125005939464973,0.0763127433442071,0.0512059177035074,0.0266045904888863,"2018-03","2018-Q1",255705,0,"2018-03"
2018-03-31,72670,"33543","FL","Tampa","Pasco","Wesley Chapel",3964,235857,0.0131836692613021,0.0292870047917049,0.0851833277354228,0.0981044670749318,0.0187604485048853,"2006-05","2006-Q2",264926,-0.109724979805682,"2005-08"
2018-03-31,96533,"91803","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Alhambra",3965,676612,0.0120468231626875,0.0382739730231559,0.134870396275088,0.0801017023229027,0.0372831812700625,"2018-03","2018-Q1",676612,0,"2018-03"
2018-03-31,77389,"44903","OH","Mansfield","Richland","Mansfield",3966,101560,0.0130471212544388,0.0407230545365114,0.123426472865645,0.0391447394874604,0.00996808565464047,"2006-02","2006-Q1",109778,-0.0748601723478293,"2004-09"
2018-03-31,67799,"23701","VA","Virginia Beach","Portsmouth City","Portsmouth",3967,149428,0.00343817991350829,0.0106729793709841,0.0689998068434645,0.0282682177433877,-0.0135356192054956,"2007-06","2007-Q2",176265,-0.152253708904207,"2005-10"
2018-03-31,72804,"33763","FL","Tampa","Pinellas","Clearwater",3968,118849,0.0181181146880943,0.056557646661392,0.186555913860408,0.12116990599196,0.0094043886668862,"2006-06","2006-Q2",160227,-0.258246113326718,"2005-06"
2018-03-31,97536,"94062","CA","San Francisco","San Mateo","Redwood City",3969,2134690,0.00831710817058574,0.0428199601765675,0.159487122663851,0.105523429067098,0.0569955800807929,"2018-03","2018-Q1",2134690,0,"2018-03"
2018-03-31,91740,"77091","TX","Houston","Harris","Houston",3970,128713,0.0178803024072375,0.0465577662679795,0.122219800340032,0.0749572028933596,0.0283578380903364,"2018-03","2018-Q1",128713,0,"2018-03"
2018-03-31,96939,"92602","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",3971,907164,-0.00352383421282728,-0.000901999266506091,0.0281354445400237,0.0342967393997911,0.0285211347061918,"2018-01","2018-Q1",911592,-0.0048574362214675,"2017-12"
2018-03-31,62162,"11572","NY","New York","Nassau","Oceanside",3972,499639,0.00946144707812412,0.0344728347850572,0.122504274214746,0.0553679536143457,0.00786022795184849,"2006-03","2006-Q1",516319,-0.0323056095165973,"2005-09"
2018-03-31,61904,"10710","NY","New York","Westchester","Yonkers",3973,496547,-0.000635990202530677,0.00220605747455869,0.0766016864079165,0.0487257137328687,0.000245019695177318,"2006-12","2006-Q4",558405,-0.11077622872288,"2005-01"
2018-03-31,91666,"77017","TX","Houston","Harris","Houston",3974,120102,0.0136558522669728,0.0297075542066411,0.121924334423167,0.0902544880863154,0.0250595485768135,"2018-03","2018-Q1",120102,0,"2018-03"
2018-03-31,71008,"30286","GA","Thomaston","Upson","Thomaston",3975,64684,-0.000618008775724615,0.00202934023205738,0.0577058294497588,0.044524486516484,-0.0120041155093512,"2007-04","2007-Q2",75838,-0.14707666341412,
2018-03-31,75210,"39206","MS","Jackson","Hinds","Jackson",3976,57366,0.0150040694999823,0.0358800267249318,0.113643422891753,-0.0111696235490499,-0.0324138017315553,"2007-04","2007-Q2",81518,-0.296278122623224,
2018-03-31,65017,"17315","PA","York","York","Weigelstown",3977,164684,0.00406052994183565,0.0133090492920915,0.0808235270954066,0.0343525800941122,-0.00268985092438956,"2007-09","2007-Q3",170428,-0.0337033820733682,"2006-05"
2018-03-31,58658,"02144","MA","Boston","Middlesex","Somerville",3978,823071,0.00253596576811626,0.0148140202402793,0.0758915207976858,0.100851446385269,0.0653117276472599,"2018-03","2018-Q1",823071,0,"2018-03"
2018-03-31,72229,"32803","FL","Orlando","Orange","Orlando",3979,292481,0.00862125449598422,0.0311225335180661,0.0848339632579031,0.125127824780951,0.0255577978705397,"2006-06","2006-Q2",306851,-0.0468305464215531,"2005-12"
2018-03-31,99561,"98101","WA","Seattle","King","Seattle",3980,626018,0.0226579193266988,0.0897712416593988,0.256945629629332,0.153379054067493,0.0561165054739956,"2018-03","2018-Q1",626018,0,"2018-03"
